"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Clozapine","Rising",-1.29957043706116,0.0342826498806139,0.0342826498806139,"anti_aging",1.29957043706116,"Brain",57,3.89382784891393e-06,114,0.0123180291153415,0.00352733686067019,0.00704361376253873,100
"Estramustine","Rising",1.0192509874325,0.455602536997886,0.455602536997886,"posi_aging",1.0192509874325,"Brain",122,7.26222678152981e-06,67,0.00292117195674922,0.00971333807154703,0.0069964716256279,101
"Sulpiride","Rising",-1.34288438352574,0.0161232566193182,0.0161232566193182,"anti_aging",1.34288438352574,"Brain",46,2.03879599134459e-06,177,0.0165356151711378,0.00038860490837892,0.00684740901348249,102
"Mazindol","Rising",-1.06064518552861,0.338582677165354,0.338582677165354,"anti_aging",1.06064518552861,"Brain",111,6.92942311615693e-06,71,0.00373778033352501,0.00886802295252999,0.006815925904928,103
"Melatonin","Rising",-1.30368406744249,0.0507364975450082,0.0507364975450082,"anti_aging",1.30368406744249,"Brain",54,3.11660913378297e-06,134,0.0132978723404255,0.00221116639027087,0.00664584877033273,104
"Biotin","Rising",0.927740629256015,0.621857923497268,0.621857923497268,"posi_aging",0.927740629256015,"Brain",152,7.75793347757206e-06,65,0.0012947928331467,0.0101750101750102,0.00662292323826478,105
"Tetracaine","Rising",-0.756010812241522,0.943089430894309,0.943089430894309,"anti_aging",0.756010812241522,"Brain",184,7.88604630864688e-06,62,0.000144542090656799,0.0109233657620754,0.00661183629350798,106
"Adapalene","Rising",1.2664263654455,0.0848484848484849,0.0848484848484849,"posi_aging",1.2664263654455,"Brain",65,4.18317431723944e-06,106,0.0101472995090016,0.00419287211740042,0.00657464307404091,107
"Ciprofloxacin","Rising",-1.32535022961672,0.0411361569263798,0.0411361569263798,"anti_aging",1.32535022961672,"Brain",49,2.13746872899217e-06,168,0.0151975683890577,0.000692869740488788,0.00649474919991637,108
"Quetiapine","Rising",1.27079268013348,0.0813648293963255,0.0813648293963255,"posi_aging",1.27079268013348,"Brain",63,3.87121440960274e-06,115,0.0106382978723404,0.00345065562456867,0.00632571252367737,109
"Fluoxetine","Rising",-1.16278345575333,0.163865546218487,0.163865546218487,"anti_aging",1.16278345575333,"Brain",84,5.27453792082713e-06,91,0.00664893617021277,0.00575614861329147,0.00611326363605999,110
"Hydroflumethiazide","Rising",-1.06562305863437,0.282420749279539,0.282420749279539,"anti_aging",1.06562305863437,"Brain",107,5.86110280904257e-06,81,0.00407635712865381,0.00711999477431576,0.00590253971605098,111
"Perhexiline","Rising",0.863684845593985,0.794176706827309,0.794176706827309,"posi_aging",0.863684845593985,"Brain",168,7.20249187069437e-06,69,0.000664893617021277,0.00927842956828464,0.0058330151877793,112
"Tetrabenazine","Rising",0.911665519943957,0.647590361445783,0.647590361445783,"posi_aging",0.911665519943957,"Brain",157,6.90867616872392e-06,72,0.00108415774495189,0.00867136978248089,0.00563648496746929,113
"Iloprost","Rising",-1.00869697928032,0.417142857142857,0.417142857142857,"anti_aging",1.00869697928032,"Brain",127,5.99878639993407e-06,78,0.00259674987435081,0.00759734093067426,0.00559710450814488,114
"Nifedipine","Rising",1.26990362702014,0.0610820244328098,0.0610820244328098,"posi_aging",1.26990362702014,"Brain",64,3.13228239278654e-06,133,0.0103889627659574,0.00226757369614512,0.00551612932407005,115
"Vorinostat","Rising",-0.983281615472046,0.462295081967213,0.462295081967213,"anti_aging",0.983281615472046,"Brain",136,5.89095986858164e-06,79,0.00207290362953692,0.00743419730761503,0.00528967983638379,116
"Amsacrine","Rising",1.29851766370042,0.0665188470066519,0.0665188470066519,"posi_aging",1.29851766370042,"Brain",58,2.15579075988513e-06,165,0.0120139398385913,0.000801667468334135,0.00528657641643702,117
"Triflupromazine","Rising",1.30082580828324,0.061437908496732,0.061437908496732,"posi_aging",1.30082580828324,"Brain",55,1.68588169548076e-06,187,0.0129593810444874,8.48824378236141e-05,0.00523468188048914,118
"Fluticasone","Rising",-1.2739049117869,0.0507035760003715,0.0507035760003715,"anti_aging",1.2739049117869,"Brain",62,2.59713802680822e-06,151,0.0108956760466712,0.00136655103542521,0.00517820103992362,119
"Nefazodone","Rising",-1.29128683257611,0.0508691522668764,0.0508691522668764,"anti_aging",1.29128683257611,"Brain",60,2.21707380256911e-06,160,0.011436170212766,0.000992063492063492,0.00516970618034448,120
