"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Doxapram","Declining",0.897659275784805,0.689156626506024,0.689156626506024,"anti_aging",0.897659275784805,"Colon",143,2.35844005645247e-05,26,0.00125308217793767,0.0329035126722988,0.0202433404745543,46
"Amcinonide","Declining",1.40840815462055,0.0324328386408947,0.0324328386408947,"anti_aging",1.40840815462055,"Colon",20,6.7491014944624e-06,105,0.0445086705202312,0.00379851362510322,0.0200825763831544,47
"Menadione","Declining",1.24780764654562,0.105263157894737,0.105263157894737,"anti_aging",1.24780764654562,"Colon",49,2.03706418723597e-05,35,0.014745782706146,0.0229562345169282,0.0196720537926153,48
"Diazepam","Declining",1.40371686846652,0.0173905900085783,0.0173905900085783,"anti_aging",1.40371686846652,"Colon",21,7.23852001485282e-06,100,0.0421139554087531,0.00427745664739884,0.0194120561519405,49
"Ponatinib","Declining",-1.37271653119305,0.0198778693351841,0.0198778693351841,"posi_aging",1.37271653119305,"Colon",26,1.08608698722978e-05,64,0.0329035126722988,0.0099349710982659,0.0191223877278791,50
"Rotigotine","Declining",-1.41302622847035,0.00905434687145913,0.00905434687145913,"posi_aging",1.41302622847035,"Colon",19,2.96149391380293e-06,172,0.0471554609066018,6.72133351256889e-05,0.0189025123637161,51
"Ambrisentan","Declining",1.40106166173175,0.0270030966645166,0.0270030966645166,"anti_aging",1.40106166173175,"Colon",22,6.02254921057935e-06,111,0.0399369416710457,0.00328073738478363,0.0179432190992885,52
"Ezetimibe","Declining",1.335759626022,0.0483516483516484,0.0483516483516484,"anti_aging",1.335759626022,"Colon",34,1.47437025306562e-05,52,0.0238014280856851,0.0135615829257448,0.0176575209897209,53
"Methazolamide","Declining",-0.74705722358213,0.915675675675676,0.915675675675676,"posi_aging",0.74705722358213,"Colon",167,2.08888593373509e-05,29,0.000242289986500987,0.0289017341040462,0.0174379564570281,54
"Sulpiride","Declining",1.374517707714,0.0338427947598253,0.0338427947598253,"anti_aging",1.374517707714,"Colon",25,7.98907441751996e-06,87,0.0344508670520231,0.00578034682080925,0.0172485549132948,55
"Glasdegib","Declining",-0.863764905061271,0.798449612403101,0.798449612403101,"posi_aging",0.863764905061271,"Colon",148,2.07473866245457e-05,30,0.00101546633338541,0.0277456647398844,0.0170535853772848,56
"Halcinonide","Declining",0.956657260414527,0.551459293394777,0.551459293394777,"anti_aging",0.956657260414527,"Colon",122,2.07473866245457e-05,31,0.00246375438264001,0.026664180495991,0.0169840100506506,57
"Quinidine","Declining",-1.15574123417565,0.177944862155388,0.177944862155388,"posi_aging",1.15574123417565,"Colon",64,2.00248950793909e-05,37,0.0099349710982659,0.0214029057959694,0.016815731916888,58
"Bepridil","Declining",-1.31411148211608,0.0571740612802358,0.0571740612802358,"posi_aging",1.31411148211608,"Colon",37,1.43210115586166e-05,54,0.0214029057959694,0.0128452151573539,0.0162682914128001,59
"Phenylbutazone","Declining",1.27556835277852,0.0817790530846485,0.0817790530846485,"anti_aging",1.27556835277852,"Colon",44,1.63742780736209e-05,48,0.0170782974251182,0.0151734104046243,0.0159353652128219,60
"Aprepitant","Declining",1.35192062034694,0.0438047559449312,0.0438047559449312,"anti_aging",1.35192062034694,"Colon",30,8.54061362356265e-06,84,0.0277456647398844,0.00619322873658134,0.0148142031379026,61
"Belinostat","Declining",-1.11917915588411,0.209059233449477,0.209059233449477,"posi_aging",1.11917915588411,"Colon",72,1.72073078019802e-05,44,0.0081888246628131,0.0170782974251182,0.0135225083201962,62
"Ibutilide","Declining",-0.732790808315782,0.920218579234973,0.920218579234973,"posi_aging",0.732790808315782,"Colon",169,2.0266747998458e-05,36,0.000171016178130451,0.0221579961464355,0.0133632041591135,63
"Treprostinil","Declining",0.926178768622805,0.609550561797753,0.609550561797753,"anti_aging",0.926178768622805,"Colon",131,1.92735959739268e-05,38,0.00189736575034197,0.0206875570428963,0.0131714805258745,64
"Carfilzomib","Declining",1.32401014795028,0.0391173520561685,0.0391173520561685,"anti_aging",1.32401014795028,"Colon",36,8.95234379056162e-06,78,0.0221579961464355,0.00711427301022677,0.0131317622647102,65
"Progesterone","Declining",1.36711917465492,0.0417827298050139,0.0417827298050139,"anti_aging",1.36711917465492,"Colon",27,3.46653058884418e-06,153,0.031470777135517,0.000793380936189505,0.0130643394159205,66
"Zopiclone","Declining",-0.945333079112033,0.609442060085837,0.609442060085837,"posi_aging",0.945333079112033,"Colon",126,1.84841785756164e-05,39,0.00220203688411781,0.0200088928412628,0.0128861504584048,67
"Triamterene","Declining",1.29472398546673,0.0400985098103736,0.0400985098103736,"anti_aging",1.29472398546673,"Colon",42,1.03223725212482e-05,67,0.0181668042939719,0.00923130014666552,0.0128055018055881,68
