"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Ibuprofen","Declining",0.886058966915568,0.737588652482269,0.854785478547855,"anti_aging",0.886058966915568,"Salivary Gland",81,4.9505469826081e-05,41,0.000446229361892012,0.012635909491625,0.00776003743973183,66
"Sulfasalazine","Declining",-0.837442565705751,0.790593505039194,0.825265643447462,"anti_aging",0.837442565705751,"Salivary Gland",83,4.92850587252119e-05,42,0.00014515894904921,0.0120481927710843,0.00728697924227029,67
"Nepafenac","Rising",1.18988610791859,0.134545454545455,0.269090909090909,"posi_aging",1.18988610791859,"Salivary Gland",44,4.60366030933426e-05,61,0.0109529025191676,0.00454276120876951,0.00710681773292874,68
"Nimesulide","Declining",1.08023455135726,0.332929782082324,0.665859564164649,"anti_aging",1.08023455135726,"Salivary Gland",58,4.66318655809561e-05,50,0.00540091400083091,0.00819277108433735,0.00707602825093477,69
"Naproxen","Declining",0.985992167069442,0.475890985324948,0.871165644171779,"anti_aging",0.985992167069442,"Salivary Gland",71,4.74604155444352e-05,46,0.00220600712709995,0.00995285489785228,0.00685411578955135,70
"Balsalazide","Rising",-1.04529727791759,0.404255319148936,0.404255319148936,"anti_aging",1.04529727791759,"Salivary Gland",66,4.69704975980969e-05,48,0.00328587075575027,0.00903614457831325,0.00673603504928806,71
"Ranolazine","Declining",1.23411258690429,0.117878192534381,0.235756385068762,"anti_aging",1.23411258690429,"Salivary Gland",41,3.31311703863819e-05,74,0.012635909491625,0.00162813415825464,0.0060312442916028,72
"Dexketoprofen","Declining",0.970748793144112,0.518115942028985,0.712255772646536,"anti_aging",0.970748793144112,"Salivary Gland",73,4.60366030933426e-05,54,0.00181548110249216,0.00669344042838019,0.00474225669802498,73
"Nimodipine","Rising",1.18807216189422,0.153094462540717,0.306188925081433,"anti_aging",1.18807216189422,"Salivary Gland",45,3.17127394404307e-05,79,0.0104417670682731,0.000762543846271161,0.00463423313507193,74
"Suprofen","Declining",-1.08347541655943,0.268292682926829,0.343185550082102,"posi_aging",1.08347541655943,"Salivary Gland",57,4.60366030933426e-05,64,0.00570703868103995,0.00376506024096386,0.00454185161699429,75
"Topiramate","Declining",1.15014647526236,0.179624664879357,0.359249329758713,"anti_aging",1.15014647526236,"Salivary Gland",50,3.37169379354575e-05,72,0.00819277108433735,0.00200803212851406,0.00448192771084337,76
"Trimebutine","Rising",1.13960287679566,0.231517509727626,0.353846153846154,"anti_aging",1.13960287679566,"Salivary Gland",51,3.43440332382313e-05,71,0.00779588944011339,0.00220600712709995,0.00444196005230533,77
"Dronedarone","Rising",1.13835603061685,0.249645390070922,0.499290780141844,"anti_aging",1.13835603061685,"Salivary Gland",52,3.5116126652828e-05,70,0.00741427247451344,0.00240963855421687,0.0044114921223355,78
"Meloxicam","Declining",1.04224525219057,0.354901960784314,0.709803921568627,"anti_aging",1.04224525219057,"Salivary Gland",68,4.60366030933426e-05,59,0.00283486888731396,0.00510516642842557,0.00419704741198092,79
"Pomalidomide","Rising",0.967737580641225,0.519578313253012,0.995821727019499,"anti_aging",0.967737580641225,"Salivary Gland",75,4.58134747991e-05,67,0.00144578313253012,0.00305700413594677,0.00241251573458011,80
"Amiodarone","Rising",1.01471226696971,0.473871733966746,0.936,"posi_aging",1.01471226696971,"Salivary Gland",69,3.36019301974332e-05,73,0.00261917234154007,0.00181548110249216,0.00213695759811133,81
"Lacidipine","Declining",-0.968887982082302,0.549618320610687,0.754491017964072,"posi_aging",0.968887982082302,"Salivary Gland",74,3.18206474516107e-05,78,0.00162813415825464,0.00092678405931418,0.00120732409889036,82
"Bezafibrate","Declining",-0.80388376000274,0.836571428571429,0.975438596491228,"anti_aging",0.80388376000274,"Salivary Gland",84,5.03350685464898e-06,83,0,0.00014515894904921,8.70953694295261e-05,83
