"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Pimecrolimus","Declining",-1.48622707013384,0.000257070606116552,0.000514141212233105,"posi_aging",1.48622707013384,"Blood Vessel",38,1.49271530970204e-05,21,0.0136705399863295,0.0352504638218924,0.0266184942876672,33
"Dienogest","Rising",1.72566600622154,0.000271110456683767,0.000542220913367533,"posi_aging",1.72566600622154,"Blood Vessel",14,2.42579499436451e-06,60,0.0593692022263451,0.0038961038961039,0.0260853432282004,34
"Drospirenone","Rising",1.72395249614303,0.000287577802650823,0.000287577802650823,"posi_aging",1.72395249614303,"Blood Vessel",15,3.03562963259063e-06,51,0.0545454545454545,0.00687547746371276,0.0259434682964095,35
"Temsirolimus","Declining",-1.51803194366131,0.000384951309873298,0.000769902619746597,"posi_aging",1.51803194366131,"Blood Vessel",35,1.45754662397643e-05,24,0.0159554730983302,0.0292207792207792,0.0239146567717996,36
"Ponatinib","Rising",1.4453786903499,0.012633122237645,0.02526624447529,"posi_aging",1.4453786903499,"Blood Vessel",42,1.42893212744438e-05,25,0.0111317254174397,0.0275324675324675,0.0209721706864564,37
"Balsalazide","Rising",-1.56184651614856,2.77854367835028e-05,2.77854367835028e-05,"anti_aging",1.56184651614856,"Blood Vessel",30,1.31948378351159e-05,30,0.0207792207792208,0.0207792207792208,0.0207792207792208,38
"Gemfibrozil","Rising",-1.6863094819161,0.000354614520160643,0.000709229040321286,"anti_aging",1.6863094819161,"Blood Vessel",17,2.03404837684256e-06,64,0.0466004583651643,0.00284090909090909,0.0203447288006112,39
"Diacerein","Declining",-1.31400687485706,0.0126733615126512,0.0253467230253023,"posi_aging",1.31400687485706,"Blood Vessel",47,1.41424049748406e-05,26,0.00856590218292346,0.025974025974026,0.019010776457585,40
"Fluticasone","Declining",1.67449955404818,1.78429087567387e-05,3.56858175134774e-05,"anti_aging",1.67449955404818,"Blood Vessel",20,2.14837079503272e-06,61,0.0376623376623377,0.00361933148818395,0.0172365339578454,41
"Carvedilol","Declining",-1.54430332962238,8.30780649771404e-05,0.000166156129954281,"posi_aging",1.54430332962238,"Blood Vessel",33,1.25090258781209e-05,34,0.0177095631641086,0.0168067226890756,0.0171678588790888,42
"Dydrogesterone","Declining",1.67009888880135,3.04502130256543e-06,6.09004260513086e-06,"anti_aging",1.67009888880135,"Blood Vessel",21,1.51336343795005e-06,67,0.0352504638218924,0.00213219616204691,0.0153795032259851,43
"Bosutinib","Rising",1.16520493915763,0.182926829268293,0.365853658536585,"posi_aging",1.16520493915763,"Blood Vessel",61,1.38196988923162e-05,28,0.00361933148818395,0.023191094619666,0.0153623893670732,44
"Trimebutine","Rising",-1.50278990485478,0.00480229999640029,0.00960459999280057,"anti_aging",1.50278990485478,"Blood Vessel",36,9.88749465808702e-06,36,0.0151515151515152,0.0151515151515152,0.0151515151515152,45
