"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Triamterene","Rising",-1.16506090897182,0.196107784431138,0.196107784431138,"anti_aging",1.16506090897182,"Heart",58,3.60740044179395e-05,7,0.0113565971505265,0.137724550898204,0.0871773693991327,11
"Nicotinamide","Rising",-1.37627863454418,0.034564958283671,0.034564958283671,"anti_aging",1.37627863454418,"Heart",19,3.14813325463999e-05,9,0.0469587141506461,0.105788423153693,0.082256539552474,12
"Pravastatin","Rising",-1.63921620806577,0.00179643316133699,0.00179643316133699,"anti_aging",1.63921620806577,"Heart",5,4.35424274620117e-06,84,0.195209580838323,0.00598802395209581,0.0816766467065868,13
"Caffeine","Rising",-1.18605046930162,0.202991452991453,0.202991452991453,"anti_aging",1.18605046930162,"Heart",47,3.2522502179226e-05,8,0.0154159765575233,0.119760479041916,0.078022678048159,14
"Progesterone","Rising",1.56064598396707,0.00610226676948916,0.00610226676948916,"posi_aging",1.56064598396707,"Heart",7,1.00929129012882e-05,29,0.137724550898204,0.0287012182531489,0.0723105513111708,15
"Cytarabine","Rising",0.779648852828037,0.871428571428571,0.871428571428571,"posi_aging",0.779648852828037,"Heart",158,2.19821897426858e-05,11,0.000378988857727583,0.085465432770822,0.0514308552055842,16
"Gestrinone","Rising",-1.55815063529483,0.00247040921001875,0.00247040921001875,"anti_aging",1.55815063529483,"Heart",8,4.05543430553496e-06,95,0.119760479041916,0.00460132366845257,0.050664985817838,17
"Fluticasone","Rising",-1.55140168497226,0.00366925872079934,0.00366925872079934,"anti_aging",1.55140168497226,"Heart",9,6.13072943440719e-06,53,0.105788423153693,0.0129928821602079,0.0501110985576018,18
"Cyanocobalamin","Rising",1.02182924726458,0.433373349339736,0.433373349339736,"posi_aging",1.02182924726458,"Heart",97,2.08515774029986e-05,12,0.00438298660411137,0.0778443113772455,0.0484597814679918,19
"Cladribine","Rising",-1.18623123729081,0.173357664233577,0.173357664233577,"anti_aging",1.18623123729081,"Heart",46,1.51454814773262e-05,15,0.015881280916428,0.0610778443113772,0.0429992189533976,20
"Tretinoin","Rising",-0.748188479143658,0.894854586129754,0.894854586129754,"anti_aging",0.748188479143658,"Heart",162,2.0433670186115e-05,13,0.000221778664892437,0.0713956701980654,0.0429261135847962,21
"Metformin","Rising",-1.52543423398959,0.00677558078822767,0.00677558078822767,"anti_aging",1.52543423398959,"Heart",10,4.29684856185078e-06,85,0.0946107784431138,0.00584712927087002,0.0413525889397675,22
"Ondansetron","Rising",-1.30101917772184,0.0572320499479709,0.0572320499479709,"anti_aging",1.30101917772184,"Heart",25,1.27097408902984e-05,20,0.034251497005988,0.044311377245509,0.0402874251497006,23
"Spironolactone","Rising",1.40293188691298,0.036503768731837,0.036503768731837,"posi_aging",1.40293188691298,"Heart",17,1.0501246530865e-05,27,0.0531877421627334,0.0312707917498337,0.0400375719149935,24
"Troglitazone","Rising",0.77706787368871,0.898954703832753,0.898954703832753,"posi_aging",0.77706787368871,"Heart",160,1.91381322143629e-05,14,0.000299401197604791,0.0658682634730539,0.0396407185628742,25
"Dequalinium","Rising",1.49453257364999,0.0132795864095036,0.0132795864095036,"posi_aging",1.49453257364999,"Heart",12,5.93115314191321e-06,57,0.0778443113772455,0.0116608887488182,0.0381342578001891,26
"Metoclopramide","Rising",-1.27193000311339,0.0821484992101106,0.0821484992101106,"anti_aging",1.27193000311339,"Heart",27,1.26856599373359e-05,21,0.0312707917498337,0.0419161676646707,0.0376580172987359,27
"Asenapine","Rising",-1.51378521573157,0.00987416046911597,0.00987416046911597,"anti_aging",1.51378521573157,"Heart",11,1.70670108734748e-06,130,0.085465432770822,0.00175034546292031,0.035236380386081,28
"Paroxetine","Rising",0.858261251290147,0.724343675417661,0.724343675417661,"posi_aging",0.858261251290147,"Heart",144,1.45136740466421e-05,16,0.000998003992015968,0.0568862275449102,0.0345309381237525,29
"Rosiglitazone","Rising",-1.46505648139273,0.00862896629648105,0.00862896629648105,"anti_aging",1.46505648139273,"Heart",13,5.10245252596274e-06,66,0.0713956701980654,0.00925421883505716,0.0341107993802605,30
"Cisapride","Rising",-0.943637849658245,0.571773220747889,0.571773220747889,"anti_aging",0.943637849658245,"Heart",121,1.41453603672332e-05,17,0.00232592665907854,0.0531877421627334,0.0328430159612714,31
"Lomitapide","Rising",0.865605272310823,0.731060606060606,0.731060606060606,"posi_aging",0.865605272310823,"Heart",141,1.38981803105182e-05,18,0.00114664288444388,0.0499001996007984,0.0303987769142566,32
"Estrone","Rising",-1.45873312067436,0.0163711482509866,0.0163711482509866,"anti_aging",1.45873312067436,"Heart",14,3.95338255514096e-06,101,0.0658682634730539,0.00397225351277643,0.0287306574968874,33
"Zonisamide","Rising",0.878536765675479,0.699546485260771,0.699546485260771,"posi_aging",0.878536765675479,"Heart",137,1.29298955038435e-05,19,0.00135495432492679,0.0469587141506461,0.0287172102203584,34
"Dasatinib","Rising",1.15381884709975,0.195685670261941,0.195685670261941,"posi_aging",1.15381884709975,"Heart",62,1.17134676669646e-05,22,0.0102375893374541,0.0397387044093631,0.0279382583805995,35
