"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Tramadol","Rising",1.24965539721863,0.0205232352310195,0.0410464704620391,"posi_aging",1.24965539721863,"Prostate",23,1.73059423178643e-05,31,0.0257648953301127,0.014336917562724,0.0189081086696795,35
"Docetaxel","Declining",1.10482865396446,0.336943441636582,0.673886883273165,"anti_aging",1.10482865396446,"Prostate",35,1.78582291063582e-05,25,0.0105820105820106,0.0222222222222222,0.0175661375661376,36
"Naloxone","Declining",-1.00053977367163,0.480815347721823,0.480815347721823,"posi_aging",1.00053977367163,"Prostate",44,2.05910584974793e-05,23,0.00462962962962963,0.0257648953301127,0.0173107890499195,37
"Dabrafenib","Declining",0.981085895201213,0.494824016563147,0.776951672862453,"anti_aging",0.981085895201213,"Prostate",48,1.99396539795313e-05,24,0.00270061728395062,0.0239197530864198,0.0154320987654321,38
"Acamprosate","Rising",1.19975133367542,0.0677570093457944,0.135514018691589,"anti_aging",1.19975133367542,"Prostate",26,1.72262342644604e-05,34,0.0206552706552707,0.011437908496732,0.0151248533601475,39
"Paclitaxel","Rising",0.92221112732937,0.737737737737738,0.974056603773585,"anti_aging",0.92221112732937,"Prostate",50,1.78582291063582e-05,26,0.00185185185185185,0.0206552706552707,0.0131339031339031,40
"Vernakalant","Rising",1.27060344050084,0.00727664189993215,0.0145532837998643,"anti_aging",1.27060344050084,"Prostate",21,1.06140154924684e-05,52,0.0299823633156966,0.00106837606837607,0.0126339709673043,41
"Rofecoxib","Rising",1.24281152362488,0.00922259168796478,0.0184451833759296,"anti_aging",1.24281152362488,"Prostate",25,1.40863180825976e-05,44,0.0222222222222222,0.00462962962962963,0.0116666666666667,42
"Aripiprazole","Rising",1.08972269393541,0.178362573099415,0.35672514619883,"posi_aging",1.08972269393541,"Prostate",37,1.72859144108341e-05,32,0.00900900900900901,0.0133101851851852,0.0115897147147147,43
"Ibrutinib","Declining",-1.14074062329674,0.245989304812834,0.491978609625668,"posi_aging",1.14074062329674,"Prostate",30,1.41498188205165e-05,43,0.0154320987654321,0.00516795865633075,0.00927361469997129,44
"Procaine","Rising",-1.087586833359,0.211878009630819,0.423756019261637,"anti_aging",1.087586833359,"Prostate",38,1.70425852281561e-05,36,0.00828460038986355,0.00977366255144033,0.00917803768680962,45
"Atomoxetine","Rising",1.07968317304431,0.179722912764114,0.359445825528228,"posi_aging",1.07968317304431,"Prostate",40,1.71239469217862e-05,35,0.00694444444444445,0.0105820105820106,0.00912698412698413,46
"Guaifenesin","Declining",1.08340527233879,0.336384439359268,0.402635431918009,"anti_aging",1.08340527233879,"Prostate",39,1.69658325504241e-05,38,0.00759734093067426,0.00828460038986355,0.00800969660618783,47
"Dalfampridine","Rising",1.13977858209596,0.102270966008532,0.204541932017063,"anti_aging",1.13977858209596,"Prostate",31,1.18243529254581e-05,48,0.014336917562724,0.00270061728395062,0.00735513739545998,48
"Bortezomib","Declining",1.11019166824373,0.32059186189889,0.641183723797781,"anti_aging",1.11019166824373,"Prostate",34,1.13134293770244e-06,55,0.011437908496732,0,0.00457516339869281,49
"Nifedipine","Rising",-1.09107978881453,0.203285420944559,0.328063241106719,"anti_aging",1.09107978881453,"Prostate",36,1.05998592397281e-05,53,0.00977366255144033,0.000698812019566737,0.00432875223231617,50
"Plerixafor","Declining",-1.06895887935531,0.362776025236593,0.650602409638554,"anti_aging",1.06895887935531,"Prostate",42,1.25822394681621e-05,47,0.00573192239858906,0.00315208825847124,0.00418402191451837,51
"Ponatinib","Rising",-0.992044167490615,0.475409836065574,0.915644171779141,"anti_aging",0.992044167490615,"Prostate",45,1.33219894188025e-05,45,0.00411522633744856,0.00411522633744856,0.00411522633744856,52
"Pazopanib","Rising",1.0692809217753,0.270147559591373,0.540295119182747,"anti_aging",1.0692809217753,"Prostate",41,3.37451106939432e-06,54,0.00632339656729901,0.000342935528120713,0.00273511994379203,53
"Imipramine","Declining",-0.916911335615557,0.6,1,"posi_aging",0.916911335615557,"Prostate",51,1.07838432964439e-05,50,0.00145243282498185,0.00185185185185185,0.00169208424110385,54
